,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
130,0,3165,3165,0,WeightTraining,WeightTraining,,2023-03-21T01:37:44Z,2023-03-21T11:37:44Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
131,0,3600,3600,0,Workout,Workout,,2023-03-21T09:32:32Z,2023-03-21T09:32:32Z,(GMT+00:00) Europe/London,0,Tom
132,5018.9,1706,1794,24.9,Run,Run,0,2023-03-20T06:51:07Z,2023-03-20T16:51:07Z,(GMT+10:00) Australia/Brisbane,36000,Tom
133,4093.4,1620,1633,70.6,Run,Run,0,2023-03-19T21:09:02Z,2023-03-20T07:09:02Z,(GMT+10:00) Australia/Brisbane,36000,Tom
134,0,3696,3696,0,WeightTraining,WeightTraining,,2023-03-18T23:07:25Z,2023-03-19T09:07:25Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
135,15157.1,5077,8652,155.5,Run,Run,0,2023-03-17T20:13:53Z,2023-03-18T06:13:53Z,(GMT+10:00) Australia/Brisbane,36000,Tom
136,0,3272,3272,0,WeightTraining,WeightTraining,,2023-03-17T07:09:20Z,2023-03-17T17:09:20Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
137,4518.8,1697,1787,82.6,Run,Run,0,2023-03-15T21:07:49Z,2023-03-16T07:07:49Z,(GMT+10:00) Australia/Brisbane,36000,Tom
138,0,3871,3871,0,WeightTraining,WeightTraining,,2023-03-15T06:45:43Z,2023-03-15T16:45:43Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
139,9478.9,3353,3374,30.2,Run,Run,0,2023-03-14T20:49:31Z,2023-03-15T06:49:31Z,(GMT+10:00) Australia/Brisbane,36000,Tom
140,0,3531,3531,0,WeightTraining,WeightTraining,,2023-03-13T07:36:46Z,2023-03-13T17:36:46Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
141,4336.4,1411,1419,12.8,Run,Run,0,2023-03-12T21:19:11Z,2023-03-13T07:19:11Z,(GMT+10:00) Australia/Brisbane,36000,Tom
142,5006.7,1334,1334,6.8,Run,Run,0,2023-03-10T20:59:12Z,2023-03-11T06:59:12Z,(GMT+10:00) Australia/Brisbane,36000,Tom
143,8433.7,3045,3109,89.7,Run,Run,0,2023-03-08T21:25:08Z,2023-03-09T07:25:08Z,(GMT+10:00) Australia/Brisbane,36000,Tom
144,0,3308,3308,0,WeightTraining,WeightTraining,,2023-03-08T08:01:16Z,2023-03-08T18:01:16Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
145,137.2,338,370,0,Swim,Swim,,2023-03-07T21:10:34Z,2023-03-08T07:10:34Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
146,0,3654,3654,0,WeightTraining,WeightTraining,,2023-03-07T08:12:15Z,2023-03-07T18:12:15Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
147,4555.1,1587,1662,33.7,Run,Run,0,2023-03-06T07:27:38Z,2023-03-06T17:27:38Z,(GMT+10:00) Australia/Brisbane,36000,Tom
148,0,4027,4027,0,WeightTraining,WeightTraining,,2023-03-05T23:27:45Z,2023-03-06T09:27:45Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
149,13289.6,4788,5297,81.8,Run,Run,0,2023-03-04T02:10:16Z,2023-03-04T12:10:16Z,(GMT+10:00) Australia/Brisbane,36000,Tom
