,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
69,11685.9,2150,2289,169.9,Ride,Ride,10,2023-02-12T03:27:40Z,2023-02-12T14:27:40Z,(GMT+10:00) Australia/Sydney,39600,Jonny
70,21202.8,8030,10911,200.9,Run,Run,0,2023-02-06T06:45:45Z,2023-02-06T17:45:45Z,(GMT+10:00) Australia/Sydney,39600,Jonny
71,10011.2,3542,4232,53.5,Run,Run,0,2023-02-03T21:43:53Z,2023-02-04T08:43:53Z,(GMT+10:00) Australia/Sydney,39600,Jonny
72,3049.1,1039,1115,3.8,Run,Run,0,2023-02-01T20:27:45Z,2023-02-02T07:27:45Z,(GMT+10:00) Australia/Sydney,39600,Jonny
73,10013.7,3585,4252,111.1,Run,Run,0,2023-01-30T20:33:42Z,2023-01-31T07:33:42Z,(GMT+10:00) Australia/Sydney,39600,Jonny
74,10013.3,3429,4443,115,Run,Run,0,2023-01-23T07:18:18Z,2023-01-23T18:18:18Z,(GMT+10:00) Australia/Sydney,39600,Jonny
75,11008.5,4058,4814,120.4,Run,Run,0,2023-01-11T20:15:12Z,2023-01-12T07:15:12Z,(GMT+10:00) Australia/Sydney,39600,Jonny
76,5020.8,1629,1868,11.4,Run,Run,0,2023-01-10T08:53:57Z,2023-01-10T19:53:57Z,(GMT+10:00) Australia/Sydney,39600,Jonny
77,8019.2,2840,3659,121.3,Run,Run,0,2023-01-06T21:50:44Z,2023-01-07T08:50:44Z,(GMT+10:00) Australia/Hobart,39600,Jonny
78,5011.7,1804,2063,67.9,Run,Run,0,2022-12-30T06:42:33Z,2022-12-30T17:42:33Z,(GMT+10:00) Australia/Sydney,39600,Jonny
79,3011.3,1082,1141,7,Run,Run,0,2022-12-27T22:14:53Z,2022-12-28T09:14:53Z,(GMT+10:00) Australia/Sydney,39600,Jonny
80,3485.7,1214,1592,41.7,Run,Run,0,2022-12-26T23:30:09Z,2022-12-27T10:30:09Z,(GMT+10:00) Australia/Sydney,39600,Jonny
81,3007.6,1007,1075,9.8,Run,Run,0,2022-12-21T19:52:14Z,2022-12-22T06:52:14Z,(GMT+10:00) Australia/Sydney,39600,Jonny
82,6167.5,2067,2294,53.6,Run,Run,0,2022-12-19T06:05:49Z,2022-12-19T17:05:49Z,(GMT+10:00) Australia/Sydney,39600,Jonny
83,5397.2,1863,1938,17.8,Run,Run,0,2022-12-16T22:04:38Z,2022-12-17T09:04:38Z,(GMT+10:00) Australia/Sydney,39600,Jonny
84,4397.9,1489,1561,12.7,Run,Run,0,2022-12-15T01:39:22Z,2022-12-15T12:39:22Z,(GMT+10:00) Australia/Sydney,39600,Jonny
85,4011.7,1437,1777,6.4,Run,Run,0,2022-12-07T21:56:43Z,2022-12-08T08:56:43Z,(GMT+10:00) Australia/Sydney,39600,Jonny
86,2690.3,921,2824,44.6,Run,Run,0,2022-12-07T07:46:55Z,2022-12-07T18:46:55Z,(GMT+10:00) Australia/Sydney,39600,Jonny
87,3007,1006,1042,7.7,Run,Run,0,2022-12-05T22:49:41Z,2022-12-06T09:49:41Z,(GMT+10:00) Australia/Sydney,39600,Jonny
88,3009.7,997,1039,6.9,Run,Run,0,2022-12-03T21:40:45Z,2022-12-04T08:40:45Z,(GMT+10:00) Australia/Sydney,39600,Jonny
89,3460.9,1221,1325,30.3,Run,Run,0,2022-11-30T09:17:43Z,2022-11-30T20:17:43Z,(GMT+10:00) Australia/Sydney,39600,Jonny
90,5014.9,1640,1693,52.9,Run,Run,0,2022-11-07T18:32:17Z,2022-11-07T18:32:17Z,(GMT+00:00) Europe/London,0,Jonny
91,5018.4,1790,1842,7.8,Run,Run,0,2022-11-03T07:41:59Z,2022-11-03T07:41:59Z,(GMT+00:00) Europe/London,0,Jonny
92,6004.6,1984,2016,10.4,Run,Run,0,2022-11-01T18:29:46Z,2022-11-01T18:29:46Z,(GMT+00:00) Europe/London,0,Jonny
93,5012.7,1754,1851,9.9,Run,Run,0,2022-10-29T11:20:21Z,2022-10-29T12:20:21Z,(GMT+00:00) Europe/London,3600,Jonny
94,5037,1558,1749,17.7,Run,Run,0,2022-10-25T07:18:41Z,2022-10-25T08:18:41Z,(GMT+00:00) Europe/London,3600,Jonny
95,5011.2,1733,1847,7.8,Run,Run,0,2022-10-23T11:29:51Z,2022-10-23T12:29:51Z,(GMT+00:00) Europe/London,3600,Jonny
96,5007.4,1710,1758,7.7,Run,Run,0,2022-10-22T13:58:46Z,2022-10-22T14:58:46Z,(GMT+00:00) Europe/London,3600,Jonny
97,5007.2,1833,1855,7.7,Run,Run,0,2022-10-18T17:59:58Z,2022-10-18T18:59:58Z,(GMT+00:00) Europe/London,3600,Jonny
98,5012.9,1638,1763,43.4,Run,Run,0,2022-10-15T12:19:03Z,2022-10-15T13:19:03Z,(GMT+00:00) Europe/London,3600,Jonny
99,5015.8,1648,1734,8.4,Run,Run,0,2022-10-14T06:29:00Z,2022-10-14T07:29:00Z,(GMT+00:00) Europe/London,3600,Jonny
100,5014.2,1713,1771,8.3,Run,Run,0,2022-10-12T17:46:20Z,2022-10-12T18:46:20Z,(GMT+00:00) Europe/London,3600,Jonny
