,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
91,5458.2,1549,1554,61.1,Run,Run,0,2020-08-08T08:42:03Z,2020-08-08T09:42:03Z,(GMT+00:00) Europe/London,3600,Jack
92,5971.2,1518,1518,57.4,Run,Run,0,2020-08-04T18:21:46Z,2020-08-04T19:21:46Z,(GMT+00:00) Europe/London,3600,Jack
93,11705.1,3298,3298,112.1,Run,Run,0,2020-08-02T10:44:55Z,2020-08-02T11:44:55Z,(GMT+00:00) Europe/London,3600,Jack
94,5948.4,1586,1588,56.9,Run,Run,0,2020-07-30T17:50:47Z,2020-07-30T18:50:47Z,(GMT+00:00) Europe/London,3600,Jack
95,5872.5,1733,1739,56.9,Run,Run,0,2020-07-25T10:27:43Z,2020-07-25T11:27:43Z,(GMT+00:00) Europe/London,3600,Jack
96,5953.9,1531,2035,57.2,Run,Run,0,2020-07-20T17:43:24Z,2020-07-20T18:43:24Z,(GMT+00:00) Europe/London,3600,Jack
97,7637.4,2136,2136,45.2,Run,Run,0,2020-07-10T10:45:14Z,2020-07-10T11:45:14Z,(GMT+00:00) Europe/London,3600,Jack
98,7315.1,2060,2060,70.9,Run,Run,0,2020-07-09T11:41:09Z,2020-07-09T12:41:09Z,(GMT+00:00) Europe/London,3600,Jack
99,12068.2,3400,3417,63.4,Run,Run,0,2020-07-04T10:04:56Z,2020-07-04T11:04:56Z,(GMT+00:00) Europe/London,3600,Jack
100,12073.8,3467,3467,63.4,Run,Run,0,2020-06-28T10:55:23Z,2020-06-28T11:55:23Z,(GMT+00:00) Europe/London,3600,Jack
101,12078.8,3489,3489,63.3,Run,Run,0,2020-06-27T10:46:12Z,2020-06-27T11:46:12Z,(GMT+00:00) Europe/London,3600,Jack
102,7275,1985,1985,70.9,Run,Run,0,2020-06-21T10:03:55Z,2020-06-21T11:03:55Z,(GMT+00:00) Europe/London,3600,Jack
103,7251.4,1978,1978,70.9,Run,Run,0,2020-06-20T08:43:21Z,2020-06-20T09:43:21Z,(GMT+00:00) Europe/London,3600,Jack
104,5372.9,1356,1356,40.5,Run,Run,0,2020-06-18T17:10:12Z,2020-06-18T18:10:12Z,(GMT+00:00) Europe/London,3600,Jack
105,11391.3,3353,3360,35.9,Run,Run,0,2020-06-15T13:57:21Z,2020-06-15T14:57:21Z,(GMT+00:00) Europe/London,3600,Jack
106,12124.5,3297,3297,63.5,Run,Run,0,2020-06-14T14:45:59Z,2020-06-14T15:45:59Z,(GMT+00:00) Europe/London,3600,Jack
107,21529.1,6544,6544,135.8,Run,Run,0,2020-06-11T13:59:25Z,2020-06-11T14:59:25Z,(GMT+00:00) Europe/London,3600,Jack
108,5361.1,1389,1389,40.5,Run,Run,0,2020-06-08T15:59:18Z,2020-06-08T16:59:18Z,(GMT+00:00) Europe/London,3600,Jack
109,7246.1,1929,1934,71,Run,Run,0,2020-06-07T15:06:15Z,2020-06-07T16:06:15Z,(GMT+00:00) Europe/London,3600,Jack
110,16184,4482,4492,80.3,Run,Run,0,2020-06-06T14:39:54Z,2020-06-06T15:39:54Z,(GMT+00:00) Europe/London,3600,Jack
111,5349.1,1366,1366,39.7,Run,Run,0,2020-06-04T14:46:31Z,2020-06-04T15:46:31Z,(GMT+00:00) Europe/London,3600,Jack
112,10678.2,3245,3245,75,Run,Run,0,2020-06-03T15:08:06Z,2020-06-03T16:08:06Z,(GMT+00:00) Europe/London,3600,Jack
113,12112.2,3518,3518,55.6,Run,Run,0,2020-06-02T14:25:30Z,2020-06-02T15:25:30Z,(GMT+00:00) Europe/London,3600,Jack
114,5337.9,1381,1385,39.7,Run,Run,0,2020-06-01T16:02:16Z,2020-06-01T17:02:16Z,(GMT+00:00) Europe/London,3600,Jack
115,3735.5,1054,1054,31.4,Run,Run,0,2020-05-31T13:59:07Z,2020-05-31T14:59:07Z,(GMT+00:00) Europe/London,3600,Jack
116,12030.7,3571,3590,55.2,Run,Run,2,2020-05-30T15:52:25Z,2020-05-30T16:52:25Z,(GMT+00:00) Europe/London,3600,Jack
117,5376.3,1537,1537,39.7,Run,Run,0,2020-05-29T11:04:51Z,2020-05-29T12:04:51Z,(GMT+00:00) Europe/London,3600,Jack
118,7671.5,2212,2217,39,Run,Run,0,2020-05-28T14:24:01Z,2020-05-28T15:24:01Z,(GMT+00:00) Europe/London,3600,Jack
119,8340.5,2459,2459,81.6,Run,Run,3,2020-05-27T16:05:45Z,2020-05-27T17:05:45Z,(GMT+00:00) Europe/London,3600,Jack
120,5350.6,1444,1444,40.5,Run,Run,3,2020-05-25T15:01:45Z,2020-05-25T16:01:45Z,(GMT+00:00) Europe/London,3600,Jack
121,27109.2,3705,3705,72.8,Ride,Ride,10,2020-05-10T10:36:02Z,2020-05-10T11:36:02Z,(GMT+00:00) Europe/London,3600,Jack
122,7797.7,2266,2266,39.9,Run,Run,2,2020-05-08T14:44:07Z,2020-05-08T15:44:07Z,(GMT+00:00) Europe/London,3600,Jack
123,5354,1454,1457,39.7,Run,Run,0,2020-05-04T17:35:05Z,2020-05-04T18:35:05Z,(GMT+00:00) Europe/London,3600,Jack
124,7670.7,2269,2291,39.6,Run,Run,3,2020-05-03T09:29:57Z,2020-05-03T10:29:57Z,(GMT+00:00) Europe/London,3600,Jack
125,5004.4,1331,1331,7.7,Run,Run,3,2020-04-18T14:05:37Z,2020-04-18T15:05:37Z,(GMT+00:00) Europe/London,3600,Jack
126,29007.7,3985,3985,208.8,Ride,Ride,12,2020-04-13T08:08:16Z,2020-04-13T09:08:16Z,(GMT+00:00) Europe/London,3600,Jack
127,19892.1,2683,2684,129.1,Ride,Ride,12,2020-04-10T07:27:18Z,2020-04-10T08:27:18Z,(GMT+00:00) Europe/London,3600,Jack
128,7756.1,2179,2191,45.5,Run,Run,0,2020-04-08T17:23:12Z,2020-04-08T18:23:12Z,(GMT+00:00) Europe/London,3600,Jack
129,2463.8,684,706,19.6,Run,Run,0,2020-04-07T16:46:22Z,2020-04-07T17:46:22Z,(GMT+00:00) Europe/London,3600,Jack
130,5357.3,1523,1523,39.1,Run,Run,0,2020-04-06T16:39:40Z,2020-04-06T17:39:40Z,(GMT+00:00) Europe/London,3600,Jack
131,7122.5,2147,2309,80.9,Run,Run,0,2020-04-05T14:59:55Z,2020-04-05T15:59:55Z,(GMT+00:00) Europe/London,3600,Jack
